"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","joao-MacPro",,,,"User:","joao"
"Cmdline:","dstat -a -v --output ./dstat_8_thread.csv",,,,"Date:","13 May 2019 18:30:03 WEST"
"total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,
23.471,6.325,64.170,6.034,0,770048,114937856,471801,40921,0,0,18139,45612,9,3,271,5054468096,15480139776,2315415552,40957124608,0,0,770048,114249728,18137,45669,23.671,6.271,64.037,6.022,0
26.438,3.558,68.970,1.034,0,180224,8605696,468568,31704,0,0,13285,55244,6,0,129,5238251520,15314001920,2315427840,40977997824,0,0,180224,8605696,13273,55157,26.285,3.566,69.113,1.036,0
25.073,3.362,71.233,0.332,0,102400,2838528,455873,35722,0,0,10305,38178,5,0,46,5386809344,15162511360,2315468800,40979193856,0,0,102400,2838528,10305,38191,25.093,3.401,71.174,0.332,0
38.439,3.483,56.735,1.343,0,0,3321856,355954,38463,0,0,10827,42718,9,0,32,5516509184,15030902784,2315468800,40978104320,0,0,0,3321856,10827,42712,38.471,3.444,56.741,1.344,0
51.183,3.902,44.915,0,0,4096,0,719088,49970,0,0,10768,35436,20,0,56,5686362112,14858047488,2315468800,40978735104,0,0,4096,0,10776,35457,51.244,3.939,44.818,0,0
34.633,2.820,62.256,0.290,0,0,815104,887534,78274,0,0,13167,26893,3,0,14,5772759040,14769618944,2315468800,40980041728,0,0,0,815104,13159,26876,34.441,2.825,62.443,0.291,0
11.431,1.562,86.965,0.041,0,0,212992,338910,217405,0,0,6575,22967,6,0,7,5613346816,14928715776,2315468800,40981180416,0,0,0,212992,6587,23035,11.504,1.561,86.894,0.041,0
8.167,3.027,88.765,0.041,0,7999488,4096,449751,17068,0,0,9579,19472,5,0,53,5665030144,14841249792,2315603968,41016995840,0,0,7999488,4096,9577,19422,8.206,2.984,88.769,0.041,0
8.096,2.520,89.302,0.083,0,2686976,0,2811901,59647,0,0,9551,23610,1,0,18,5712543744,14787649536,2315603968,41021272064,0,0,2686976,0,9540,23578,8.013,2.520,89.385,0.083,0
6.167,1.792,92,0.042,0,688128,499712,144218,10339,0,0,7582,10715,2,0,16,5695807488,14803382272,2315603968,41025486848,0,0,688128,499712,7590,10720,6.203,1.832,91.923,0.042,0
6.872,2.207,90.920,0,0,1564672,0,28990,18596,0,0,8024,18405,4,0,7,5686927360,14810230784,2315603968,41025867776,0,0,1564672,0,8016,18401,6.845,2.170,90.985,0,0
4.994,1.124,93.883,0,0,0,0,112415,10927,0,0,6091,8701,1,0,11,5701451776,14796152832,2315603968,41027698688,0,0,0,0,6096,8702,4.948,1.123,93.929,0,0
6.165,1.945,91.891,0,0,0,0,20966,20442,0,0,8362,9082,1,0,7,5719080960,14778544128,2315603968,41027776512,0,0,0,0,8366,9140,6.162,1.944,91.894,0,0
5.193,1.662,93.145,0,0,0,0,55598,10287,0,0,7798,7937,1,0,7,5728890880,14768693248,2315603968,41027817472,0,0,0,0,7790,7889,5.193,1.703,93.103,0,0
6.066,2.119,91.566,0.249,0,8192,1015808,84460,14062,0,0,12050,10574,1,0,9,5739032576,14758313984,2315603968,41028378624,0,0,8192,1015808,12049,10561,6.107,2.077,91.566,0.249,0
6.531,1.747,91.473,0.250,0,8192,4636672,1616174,23918,0,0,10612,11701,2,0,9,5752442880,14740971520,2315636736,41032118272,0,0,8192,4636672,10612,11701,6.489,1.789,91.473,0.250,0
5.129,1.293,93.536,0.042,0,0,491520,83299,7650,0,0,7354,7658,0,0,2,5773750272,14718877696,2315640832,41032863744,0,0,0,491520,7354,7658,5.129,1.251,93.578,0.042,0
4.780,2.452,92.394,0.374,0,1646592,290816,18446744073709473792,18446744073709387776,0,0,7807,12503,1,0,50,5789450240,14700822528,2315767808,41034354688,0,0,1646592,290816,7808,12505,4.782,2.453,92.391,0.374,0
8.943,3.536,85.691,1.830,0,16384,45924352,18446744073709527040,18446744073709504512,0,0,16170,26889,8,0,136,5098577920,15399260160,2315767808,41003642880,0,0,16384,45924352,16187,27064,9.095,3.571,85.507,1.827,0
8.048,2.476,89.187,0.289,0,0,2560000,18446744073709430784,18446744073709471744,0,0,13902,18562,0,0,40,5085302784,15416500224,2315771904,41003675648,0,0,0,2560000,13927,18478,7.934,2.438,89.339,0.289,0
5.943,2.203,91.438,0.416,0,0,3264512,1569,18446744073709535232,0,0,11633,17469,3,0,128,4992344064,15754776576,2315784192,40763822080,0,0,0,3264512,11590,17376,5.988,2.245,91.351,0.416,0
5.006,2.400,92.429,0.165,0,0,0,1322,1483,0,0,7019,13992,0,2,211,5008330752,15711264768,2315784192,40791117824,0,0,0,0,7019,13992,4.969,2.360,92.505,0.166,0
6.925,4.297,85.857,2.920,0,0,35377152,1098,1590,0,0,13608,30395,6,0,312,5103972352,15614939136,2315788288,40791347200,0,0,0,35377152,13620,30448,6.961,4.335,85.786,2.918,0
15.087,6.193,76.725,1.995,0,9019392,31477760,1341,4425,0,0,16556,42315,1,1,423,5245468672,15438352384,2315792384,40821862400,0,0,9019392,31477760,16544,42275,15.023,6.159,76.821,1.998,0
16.792,3.894,77.094,2.219,0,110592,76791808,4036,11434,0,0,10942,37664,15,0,137,5376733184,15232090112,2315808768,40893775872,0,0,110592,76791808,10970,37747,16.883,3.970,76.933,2.215,0
21.473,2.592,70.547,5.389,0,0,112222208,14854,24752,0,0,9246,26602,8,1,135,5496086528,15017242624,2315812864,40985583616,0,0,0,112222208,9219,26561,21.440,2.551,70.617,5.391,0
33.695,3.883,61.503,0.919,0,0,5226496,1412,7683,0,0,7499,38912,10,0,69,5623476224,14898200576,2315812864,40976965632,0,0,0,5226496,7499,38859,33.793,3.843,61.445,0.919,0
44.863,4.184,50.911,0.041,0,1974272,24576,83029,29598,0,0,10755,29461,22,0,41,5840936960,14676725760,2315829248,40979046400,0,0,2367488,24576,11230,29516,44.973,4.179,50.807,0.041,0
33.846,3.821,61.960,0.374,0,12746752,1499136,3980731,81504,0,0,15139,31017,2,0,37,5923704832,14575321088,2315837440,40963014656,0,0,12353536,1499136,14666,31046,33.527,3.864,62.235,0.374,0
7.344,2.324,90.332,0,0,45056,0,83125,20615,0,0,4859,15708,2,0,51,5996449792,14501863424,2315837440,40963080192,0,0,45056,0,4856,15622,7.386,2.324,90.290,0,0
9.522,1.497,88.898,0.083,0,4431872,184320,38822,18280,0,0,6672,11427,5,0,9,6028132352,14464098304,2315837440,40967327744,0,0,4431872,184320,6673,11430,9.575,1.457,88.884,0.083,0
11.601,1.871,86.486,0.042,0,253952,188416,181886,182021,0,0,7704,19634,5,0,2,6105784320,14385582080,2315837440,40967823360,0,0,253952,188416,7704,19658,11.601,1.871,86.486,0.042,0
10.890,3.188,85.880,0.041,0,12288,86016,83073,82229,0,0,10146,19486,2,0,71,5902499840,14561820672,2315837440,41021988864,0,0,12288,86016,10147,19561,10.835,3.184,85.939,0.041,0
8.320,2.939,88.700,0.041,0,2658304,0,2981,3643,0,0,11312,31424,3,0,7,5927723008,14533980160,2315837440,41024598016,0,0,2658304,0,11311,31324,8.326,2.983,88.650,0.041,0
7.075,2.110,90.691,0.124,0,32768,720896,1830,1608,0,0,7710,15230,2,0,7,5924069376,14537428992,2315837440,41006469120,0,0,32768,720896,7710,15262,7.066,2.066,90.744,0.124,0
3.822,0.748,95.430,0,0,4096,86016,1517,1404,0,0,3520,8154,2,0,7,5939507200,14521954304,2315837440,41025495040,0,0,4096,86016,3530,8129,3.824,0.790,95.387,0,0
2.087,1.419,96.494,0,0,0,0,225,1107,0,0,2758,8092,0,0,2,5940056064,14521430016,2315837440,41025527808,0,0,0,0,2748,8085,2.045,1.419,96.536,0,0
1.455,1.580,96.965,0,0,0,0,727,2544,0,0,1726,3362,0,0,8,5944070144,14517383168,2315837440,41025937408,0,0,0,0,1725,3360,1.457,1.540,97.004,0,0
2.756,1.378,95.866,0,0,0,0,564,1175,0,0,3347,2776,2,0,7,5945683968,14515798016,2315837440,41025859584,0,0,0,0,3349,2780,2.799,1.420,95.781,0,0
3.536,1.414,94.967,0.083,0,0,1359872,1837,3910,0,0,3117,5205,1,0,9,5915410432,14546067456,2315841536,41025888256,0,0,0,1359872,3116,5201,3.531,1.413,94.973,0.083,0
2.584,0.750,96.665,0,0,0,12288,273,996,0,0,4408,4826,0,0,2,5868998656,14592409600,2315841536,41025871872,0,0,0,12288,4407,4826,2.585,0.709,96.706,0,0
0.749,1.581,97.670,0,0,0,0,280,1226,0,0,1348,2497,1,0,12,5869977600,14591434752,2315841536,41025871872,0,0,0,0,1349,2499,0.708,1.582,97.710,0,0
4.704,1.582,93.714,0,0,0,0,2562,3637,0,0,5636,6287,2,0,12,5881724928,14579679232,2315841536,41026478080,0,0,0,0,5635,6285,4.790,1.583,93.628,0,0
6.112,3.035,89.356,1.497,0,16384,37707776,18446744073709438976,18446744073709377536,0,0,10067,22421,3,0,111,5763919872,14704308224,2315849728,41026068480,0,0,16384,37707776,10067,22426,6.068,3.076,89.360,1.496,0
6.195,3.493,89.896,0.416,0,0,3031040,18446744073709387776,18446744073709412352,0,0,12237,24276,3,0,128,5165989888,15306829824,2315849728,41025970176,0,0,0,3031040,12237,24273,6.188,3.530,89.867,0.415,0
5.379,2.877,91.076,0.667,0,0,3829760,18446744073709551616,18446744073709533184,0,0,10518,21305,1,0,267,5146275840,15569301504,2315853824,40789782528,0,0,0,3829760,10518,21303,5.382,2.837,91.114,0.668,0
6.523,2.659,89.157,1.662,0,0,28377088,719,775,0,0,7534,15283,0,2,61,5023297536,15668498432,2315857920,40813461504,0,0,0,29065216,7535,15283,6.484,2.618,89.194,1.704,0
8.445,6.597,83.403,1.555,0,0,7274496,709,1582,0,0,18852,41970,1,0,421,5111255040,15578480640,2315866112,40813965312,0,0,0,6586368,18851,41970,8.495,6.644,83.347,1.514,0
16.486,3.664,79.017,0.833,0,0,72695808,116,2014,0,0,12250,29272,3,0,163,5234130944,15380250624,2315866112,40885534720,0,0,0,72695808,12250,29281,16.535,3.623,79.009,0.833,0
21.274,2.373,76.103,0.250,0,0,16707584,1020,14156,0,0,8599,20818,5,1,82,5347655680,15157854208,2315870208,40990371840,0,0,0,17494016,8601,20865,21.265,2.414,76.072,0.250,0
21.783,4.248,69.471,4.498,0,0,110641152,1728,8030,0,0,8538,36984,1,5,129,5421502464,15063552000,2315870208,41010774016,0,0,0,109854720,8536,36928,21.741,4.207,69.513,4.540,0
32.668,3.907,58.396,5.029,0,9109504,17776640,3398,3574,0,0,11435,39619,13,0,183,5550829568,14921273344,2315882496,41021599744,0,0,9109504,17776640,11438,39653,32.807,3.904,58.306,4.983,0
43.149,3.332,53.478,0.042,0,0,684032,1031,3852,0,0,8925,26826,9,2,89,5688389632,14810136576,2315882496,40994316288,0,0,0,688128,8941,26839,43.107,3.332,53.519,0.042,0
25.496,2.355,71.446,0.702,0,0,7630848,1672,6797,0,0,9607,12790,2,0,32,5762506752,14728654848,2315886592,40999022592,0,0,0,7626752,9588,12743,25.403,2.358,71.535,0.703,0
12.484,1.783,85.691,0.041,0,0,180224,32245,34390,0,0,18016,15467,7,0,57,5716357120,14773395456,2315886592,40999071744,0,0,0,180224,18019,15479,12.516,1.823,85.620,0.041,0
10.603,1.538,87.859,0,0,0,0,8537,9065,0,0,7307,7968,3,0,8,5759635456,14728040448,2315886592,40999424000,0,0,0,0,7375,8034,10.561,1.538,87.900,0,0
9.396,1.697,88.866,0.041,0,0,188416,176944,179354,0,0,3458,9569,2,0,7,5815144448,14672138240,2315886592,40999440384,0,0,0,188416,3387,9496,9.403,1.657,88.898,0.041,0
7.711,2.227,90.021,0.041,0,0,102400,70649,71369,0,0,4743,9584,1,0,63,5581561856,14877368320,2315886592,41027706880,0,0,0,102400,4743,9579,7.702,2.224,90.033,0.041,0
5.620,1.499,92.881,0,0,0,0,70,625,0,0,7579,4717,0,0,7,5530460160,14928453632,2315886592,41027723264,0,0,0,0,7579,4717,5.618,1.498,92.884,0,0
6.260,1.119,92.620,0,0,0,0,2328,2938,0,0,5343,6910,4,0,7,5581115392,14877782016,2315886592,41043423232,0,0,0,0,5351,6913,6.229,1.163,92.608,0,0
3.877,1.292,94.831,0,0,0,0,1245,1570,0,0,4304,6636,0,0,2,5573148672,14885736448,2315886592,41028067328,0,0,0,0,4296,6633,3.872,1.249,94.879,0,0
2.040,1.332,96.628,0,0,0,0,70,1598,0,0,1896,4572,0,0,7,5576777728,14882107392,2315886592,41028067328,0,0,0,0,1897,4593,2.081,1.332,96.588,0,0
1.209,1.167,97.624,0,0,0,405504,4937,7682,0,0,1552,3546,1,0,7,5576581120,14882295808,2315886592,41028067328,0,0,0,405504,1551,3525,1.169,1.169,97.663,0,0
2.375,1.417,96.208,0,0,0,0,70,392,0,0,2266,5478,2,0,7,5579218944,14879666176,2315886592,41028067328,0,0,0,0,2267,5481,2.373,1.415,96.211,0,0
4.489,0.956,94.555,0,0,0,0,2267,4872,0,0,3944,6800,2,0,7,5585956864,14872924160,2315886592,41028071424,0,0,0,0,3943,6797,4.528,0.997,94.474,0,0
2.257,1.003,96.740,0,0,0,0,116,981,0,0,3016,4846,0,0,12,5564690432,14894755840,2315886592,41028067328,0,0,0,0,3016,4846,2.217,0.962,96.821,0,0
1.542,1.584,96.874,0,0,0,12288,534,1539,0,0,2080,4183,0,0,7,5563379712,14896201728,2315886592,41028079616,0,0,0,12288,2080,4183,1.542,1.583,96.875,0,0
1.417,1.626,96.957,0,0,0,65536,70,322,0,0,1887,4087,1,0,12,5566173184,14893404160,2315886592,41028083712,0,0,0,65536,1887,4087,1.460,1.627,96.913,0,0
4.610,2.492,91.736,1.163,0,20480,34058240,18446744073709438976,18446744073709379584,0,0,9394,18393,1,0,110,5343330304,15122755584,2315890688,41027706880,0,0,20480,34058240,9394,18393,4.606,2.490,91.743,1.162,0
4.646,2.386,92.591,0.377,0,0,4071424,18446744073709387776,18446744073709410304,0,0,10502,20335,0,0,108,4903198720,15567982592,2315890688,41027661824,0,0,0,4071424,10502,20335,4.606,2.387,92.630,0.377,0
1.668,1.460,96.872,0,0,0,0,1254,3182,0,0,2132,3345,0,0,5,4910989312,15560241152,2315890688,41027633152,0,0,0,0,2132,3345,1.668,1.460,96.872,0,0
1.003,1.128,97.828,0.042,0,0,225280,1929,466,0,0,1248,2011,0,0,5,4904927232,15566303232,2315890688,41027633152,0,0,0,225280,1248,2011,1.043,1.127,97.788,0.042,0
4.013,2.801,92.809,0.376,0,0,2527232,18446744073709551616,18446744073709537280,0,0,7993,16217,1,0,183,4811059200,15905976320,2315894784,40787697664,0,0,0,2527232,8002,16233,4.020,2.806,92.797,0.377,0
4.200,2.869,92.640,0.291,0,0,438272,789,845,0,0,6719,13043,2,0,200,4818300928,15871057920,2315894784,40815079424,0,0,0,438272,6711,13028,4.156,2.909,92.643,0.291,0
8.585,4.858,84.338,2.219,0,0,35381248,534,1955,0,0,17051,40038,10,0,424,4940517376,15747358720,2315894784,40815448064,0,0,0,35381248,17062,40100,8.692,4.931,84.162,2.215,0
7.492,3.767,85.306,3.435,0,9011200,102612992,255,7872,0,0,8809,24285,2,0,184,5104988160,15476207616,2315894784,40916897792,0,0,9011200,102612992,8797,24222,7.427,3.651,85.477,3.444,0
11.524,3.635,79.678,5.163,0,98304,110354432,1101,12271,0,0,8987,25030,7,2,161,5132353536,15233679360,2315907072,41127395328,0,0,98304,110354432,8987,25071,11.588,3.629,79.588,5.196,0
20.092,4.460,74.114,1.334,0,0,11784192,1103,7435,0,0,11686,45887,4,0,230,5285126144,15208603648,2315927552,41000812544,0,0,0,11784192,11686,45846,20.042,4.468,74.196,1.294,0
17.808,1.910,80.282,0,0,0,24576,524,4878,0,0,6648,14682,3,0,29,5390737408,15100583936,2315927552,41000837120,0,0,0,24576,6648,14682,17.801,1.950,80.249,0,0
28.560,1.660,69.780,0,0,0,0,255,5326,0,0,5016,23184,5,0,33,5494726656,14994898944,2315927552,41000853504,0,0,0,0,5016,23196,28.613,1.620,69.767,0,0
39.320,2.903,57.735,0.041,0,0,237568,26848,30499,0,0,6670,25672,10,0,65,5616283648,14870441984,2315927552,41000935424,0,0,0,237568,6679,25680,39.354,2.941,57.664,0.041,0
29.859,1.944,67.907,0.289,0,0,671744,65465,66174,0,0,5665,14376,3,0,16,5668331520,14816927744,2315931648,41001054208,0,0,0,671744,5661,14374,29.801,1.904,68.005,0.290,0
5.519,1.784,92.656,0.041,0,0,155648,184802,187268,0,0,3711,10535,4,0,38,5464420352,15020724224,2315935744,41001058304,0,0,0,155648,3765,10551,5.468,1.864,92.626,0.041,0
2.911,1.414,95.676,0,0,0,0,1189,2890,0,0,2336,4165,1,0,28,5465575424,14992125952,2315935744,41028423680,0,0,0,0,2277,4131,2.871,1.332,95.797,0,0
0.292,0.752,98.956,0,0,0,0,70,795,0,0,1570,1732,0,0,13,5463703552,14994595840,2315935744,41028419584,0,0,0,0,1570,1732,0.334,0.751,98.915,0,0
0.457,1.247,98.295,0,0,0,0,292,815,0,0,875,1048,0,0,7,5462466560,14995963904,2315935744,41028419584,0,0,0,0,875,1048,0.416,1.248,98.336,0,0
0.375,1.250,98.375,0,0,0,0,210,571,0,0,1007,1470,0,0,7,5436477440,15021953024,2315935744,41002057728,0,0,0,0,1008,1472,0.375,1.251,98.374,0,0
0.374,1.248,98.378,0,0,0,311296,70,714,0,0,848,971,0,0,7,5436731392,15021690880,2315935744,41002057728,0,0,0,311296,847,969,0.374,1.288,98.337,0,0
0.208,0.417,99.375,0,0,0,0,256,2666,0,0,618,889,1,0,7,5437206528,15021211648,2315935744,41002061824,0,0,0,0,618,889,0.209,0.417,99.374,0,0
0.167,0.958,98.875,0,0,0,0,650,1434,0,0,821,1212,0,0,2,5434167296,15024250880,2315935744,41002061824,0,0,0,0,821,1212,0.167,0.917,98.916,0,0
0.334,1.293,98.373,0,0,4096,0,413,2059,0,0,989,1700,0,0,8,5435428864,15022989312,2315935744,41002061824,0,0,4096,0,989,1700,0.334,1.293,98.373,0,0
0.292,1.042,98.666,0,0,0,12288,70,1125,0,0,828,1048,0,0,7,5435715584,15022686208,2315935744,41002078208,0,0,0,12288,829,1050,0.292,1.042,98.666,0,0
0.167,1.377,98.456,0,0,0,94208,1160,1005,0,0,844,1193,1,0,8,5436764160,15021645824,2315935744,41002086400,0,0,0,94208,844,1197,0.167,1.417,98.416,0,0
1.833,1.125,96.917,0.125,0,0,5152768,18446744073709438976,18446744073709383680,0,0,4631,7481,1,2,49,5430587392,15028961280,2315935744,41002061824,0,0,0,5668864,4632,7475,1.836,1.127,96.912,0.125,0
4.979,2.971,90.795,1.255,0,16384,29683712,18446744073709520896,18446744073709498368,0,0,10930,23220,1,0,128,4808687616,15658483712,2315943936,41001541632,0,0,16384,29167616,10931,23223,5.013,2.924,90.810,1.253,0
1.625,2.125,96.125,0.125,0,0,2617344,18446744073709424640,18446744073709467648,0,0,4996,8667,0,0,44,4800274432,15670341632,2315948032,41001488384,0,0,0,2617344,4993,8664,1.585,2.127,96.163,0.125,0
0.250,1.292,97.167,1.292,0,0,8192,255,497,0,0,694,951,0,1,5,4758822912,15711793152,2315948032,41001488384,0,0,0,8192,694,951,0.292,1.293,97.123,1.293,0
0.374,1.165,95.008,3.453,0,0,12288,0,168,0,0,727,905,0,0,5,4639404032,15831314432,2315948032,41001484288,0,0,0,12288,727,905,0.374,1.165,95.008,3.453,0
3.926,2.423,93.317,0.334,0,0,2715648,18446744073709549568,18446744073709533184,0,0,9178,18042,2,0,249,4635176960,16079749120,2315948032,40761901056,0,0,0,2715648,9178,18048,3.925,2.463,93.278,0.334,0
5.752,2.251,91.163,0.834,0,0,30265344,2711,2298,0,0,6895,13126,1,1,115,4647272448,16040919040,2315952128,40789159936,0,0,0,30494720,6933,13169,5.743,2.247,91.178,0.832,0
9.068,6.171,83.417,1.343,0,0,5484544,1237,3156,0,0,18288,45396,2,0,519,4755292160,15931084800,2315960320,40789544960,0,0,0,5255168,18273,45379,9.118,6.218,83.319,1.345,0
16.625,3.846,77.833,1.696,0,9011200,66453504,80,7262,0,0,8800,29662,2,2,158,4927688704,15617519616,2315960320,40924782592,0,0,9011200,66453504,8777,29635,16.605,3.768,77.930,1.698,0
14.505,3.491,76.143,5.860,0,98304,143904768,764,12610,0,0,9766,27274,10,2,74,4954132480,15518773248,2315980800,40996831232,0,0,98304,143904768,9792,27329,14.606,3.527,76.017,5.851,0
26.997,3.494,67.388,2.121,0,0,11251712,290,6716,0,0,12985,42328,9,0,249,5159849984,15332425728,2315988992,40974942208,0,0,0,11251712,12960,42303,26.966,3.496,67.416,2.122,0
37.386,3.237,59.378,0,0,0,962560,614,4167,0,0,7790,32830,9,0,56,5335068672,15154339840,2315988992,40975515648,0,0,0,962560,7790,32840,37.401,3.196,59.402,0,0
43.516,2.785,53.658,0.042,0,0,1839104,720,5425,0,0,7324,25734,11,0,34,5500809216,14987493376,2315988992,40974974976,0,0,0,1839104,7323,25712,43.522,2.824,53.613,0.042,0
19.063,2.404,78.284,0.249,0,0,704512,31696,35194,0,0,6103,15132,1,0,62,5561720832,14924328960,2315988992,40975106048,0,0,0,704512,6103,15109,18.939,2.362,78.450,0.249,0
7.785,1.656,90.518,0.041,0,0,8192,23287,24193,0,0,3233,9425,2,0,8,5598343168,14886211584,2315988992,40975118336,0,0,0,8192,3233,9425,7.798,1.659,90.502,0.041,0
7.625,1.119,91.173,0.083,0,0,200704,193917,195921,0,0,4077,11979,1,0,7,5658488832,14825885696,2315988992,40975114240,0,0,0,200704,4078,11983,7.587,1.119,91.211,0.083,0
7.753,2.695,89.511,0.041,0,4096,389120,40650,40364,0,0,8283,14826,0,0,60,5432393728,15024570368,2315988992,41012408320,0,0,4096,389120,8282,14822,7.740,2.690,89.528,0.041,0
0.500,1.417,98.083,0,0,0,0,1075,996,0,0,1098,2072,0,0,7,5433077760,15023886336,2315988992,41012408320,0,0,0,0,1099,2076,0.500,1.417,98.083,0,0
1.083,1.167,97.750,0,0,0,0,384,725,0,0,1785,2353,0,0,7,5408874496,15048081408,2315988992,41012408320,0,0,0,0,1784,2349,1.084,1.167,97.749,0,0
3.494,1.123,95.383,0,0,0,0,1418,1434,0,0,3836,13041,4,0,9,5411942400,15044988928,2315988992,41012408320,0,0,0,0,3836,13041,3.539,1.166,95.296,0,0
2.247,0.957,96.796,0,0,0,0,428,1064,0,0,3286,8374,0,0,2,5403291648,15053660160,2315988992,41002520576,0,0,0,0,3286,8374,2.203,0.914,96.883,0,0
2.499,1.749,95.752,0,0,0,86016,906,1920,0,0,5430,12777,0,0,7,5357621248,15099338752,2315988992,41002467328,0,0,0,86016,5431,12780,2.540,1.790,95.670,0,0
2.584,1.626,95.790,0,0,0,0,2156,648,0,0,3575,8020,1,0,7,5362409472,15094558720,2315988992,41002516480,0,0,0,0,3574,8017,2.545,1.585,95.870,0,0
1.619,1.536,96.845,0,0,0,0,1834,1858,0,0,2491,4928,0,0,7,5362176000,15094771712,2315988992,41002524672,0,0,0,0,2491,4928,1.618,1.576,96.806,0,0
0.499,0.748,98.754,0,0,0,12288,70,985,0,0,1196,2571,1,0,7,5361340416,15095508992,2315988992,41002536960,0,0,0,12288,1197,2573,0.540,0.789,98.671,0,0
2.995,1.705,95.258,0.042,0,0,94208,1436,1403,0,0,4699,5996,0,0,10,5361922048,15095308288,2315988992,41002536960,0,0,0,94208,4698,5994,2.956,1.624,95.379,0.042,0
1.168,1.460,97.372,0,0,0,0,0,473,0,0,3099,6136,0,0,30,5357408256,15100149760,2315988992,41002536960,0,0,0,0,3099,6136,1.253,1.461,97.286,0,0
11.471,4.406,82.918,1.205,0,65536,33124352,18446744073709416448,18446744073709338624,0,0,17216,35330,2,0,292,4758347776,15705915392,2315997184,41002156032,0,0,65536,33124352,17217,35334,11.457,4.400,82.939,1.204,0
4.770,3.222,91.590,0.418,0,0,4255744,18446744073709406208,18446744073709447168,0,0,10597,21420,0,0,99,4730568704,15738724352,2315997184,41002045440,0,0,0,4255744,10597,21420,4.728,3.222,91.632,0.418,0
2.463,1.127,96.075,0.334,0,0,2265088,18446744073709551616,18446744073709541376,0,0,5281,10997,1,1,49,4640718848,16044544000,2316001280,40789884928,0,0,0,2265088,5281,10996,2.425,1.171,96.070,0.334,0
5.356,3.049,91.553,0.041,0,0,438272,572,18446744073709545472,0,0,7659,14011,3,0,246,4637962240,16049197056,2316001280,40789487616,0,0,0,438272,7658,14022,5.400,3.009,91.550,0.041,0
6.250,3.750,87.250,2.750,0,0,35340288,820,1574,0,0,10290,25845,4,0,202,4693565440,15992885248,2316009472,40789884928,0,0,0,35340288,10299,25853,6.208,3.792,87.250,2.750,0
14.369,6.335,78.054,1.242,0,4800512,31879168,675,2703,0,0,18545,49470,6,2,565,4885463040,15767670784,2316009472,40819900416,0,0,4849664,31879168,18539,49495,14.445,6.291,78.022,1.242,0
15.555,2.836,79.525,2.085,0,4308992,74960896,614,13874,0,0,11388,30951,5,1,94,5004341248,15572819968,2316009472,40891994112,0,0,4259840,75112448,11404,30941,15.577,2.874,79.467,2.082,0
23.821,3.143,69.355,3.681,0,491520,107352064,230,9670,0,0,10498,32532,4,2,164,5137711104,15330201600,2316013568,40997187584,0,0,491520,107200512,10480,32497,23.780,3.102,69.396,3.722,0
34.813,5.228,58.340,1.618,0,1036288,11186176,730,4215,0,0,8139,41860,3,0,122,5292916736,15195316224,2316177408,40976416768,0,0,1036288,11186176,8139,41864,34.842,5.274,58.306,1.578,0
41.015,2.787,56.115,0.083,0,659456,684032,687305,21605,0,0,7095,22374,12,1,43,5493448704,14990938112,2316607488,40977637376,0,0,786432,684032,7151,22370,41.106,2.743,56.068,0.083,0
29.929,2.906,65.878,1.287,0,6352896,7184384,31268,35959,0,0,8332,17968,1,1,109,5594456064,14877794304,2317516800,40986800128,0,0,6225920,7184384,8275,17966,29.747,2.908,66.057,1.288,0
6.388,1.670,90.564,1.378,0,835584,13578240,12164,14645,0,0,9371,18315,2,0,42,5596254208,14858366976,2318815232,40996704256,0,0,835584,13578240,9406,18322,6.394,1.672,90.556,1.379,0
8.905,4.808,84.699,1.589,0,5394432,409600,195051,196108,4096,0,23490,15623,3,0,234,5669076992,14777094144,2320068608,41001328640,4096,0,5394432,409600,23455,15616,8.935,4.843,84.635,1.587,0
7.418,5.658,86.840,0.084,0,520192,65536,47577,50035,0,0,32036,11607,2,0,385,5416607744,14999891968,2320068608,41029902336,0,0,520192,65536,32059,11607,7.389,5.626,86.902,0.084,0
3.791,4.549,91.618,0.042,0,356352,0,278,1504,0,0,25960,4547,6,0,293,5415591936,15001026560,2320068608,41030238208,0,0,356352,0,26026,4547,3.825,4.582,91.551,0.042,0
3.936,4.941,91.080,0.042,0,290816,0,651,1445,0,0,26648,5051,2,0,284,5388951552,15027662848,2320068608,41030545408,0,0,290816,0,26559,5051,3.938,4.902,91.119,0.042,0
5.621,6.124,88.171,0.084,0,348160,1470464,580,602,0,0,29277,9544,3,0,504,5394993152,15021047808,2320076800,41030864896,0,0,348160,1470464,29335,9561,5.581,6.169,88.166,0.084,0
3.373,5.101,91.442,0.084,0,434176,24576,70,392,0,0,25880,4798,2,0,296,5395972096,15018897408,2320093184,41031307264,0,0,434176,24576,25853,4782,3.457,5.101,91.358,0.084,0
3.168,2.960,93.247,0.625,0,2461696,1572864,0,812,0,0,8859,4943,1,0,194,5408591872,15004872704,2320617472,41031897088,0,0,2461696,1572864,8828,4942,3.087,2.920,93.367,0.626,0
